employment_rate_overall,employment_rate_ft_perm,gross_monthly_median,salary_iqr,year,university,school,degree,career_value_index,cluster,pca_1,pca_2
79.2,45.8,3200.0,600.0,2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Linguistics & Multilingual Studies,0.472818463356778,3,-2.990678102355334,0.9676927244846507
80.0,76.0,3000.0,950.0,2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Philosophy,0.5652525704436808,3,-1.5509353477727872,0.5138578723056633
90.1,78.0,3370.0,684.0,2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Psychology,0.6645353331908876,2,-0.610554579864065,-0.31446408083340543
80.6,71.0,3350.0,968.0,2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Public Policy and Global Affairs,0.5681302767287559,3,-1.4716290974984079,0.8556961952172281
80.2,60.4,3220.0,841.0,2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Sociology,0.5253704048969283,3,-2.1193694006185333,0.8868796848814053
80.1,67.0,3250.0,615.0,2018,Nanyang Technological University,College of Sciences,Biological Sciences,0.555074666634826,3,-1.9922403664943318,0.42394938783904607
90.9,81.8,3000.0,400.0,2018,Nanyang Technological University,College of Sciences,Biomedical Sciences & Chinese Medicine # ^,0.6727295941037613,2,-0.8290735981133607,-1.1045882413397983
77.6,63.9,3200.0,725.0,2018,Nanyang Technological University,College of Sciences,Chemistry & Biological Chemistry,0.5222414267507973,3,-2.2754308264435936,0.7849553447324904
76.2,57.1,3440.0,750.0,2018,Nanyang Technological University,College of Sciences,Environmental Earth Systems Sciences ^,0.49995625876436217,3,-2.496942317273347,1.2380276153451333
87.1,75.9,3650.0,640.0,2018,Nanyang Technological University,College of Sciences,Mathematical Sciences,0.6516909662006752,3,-0.7863276370679436,0.048271906214554676
96.3,83.3,3600.0,800.0,2018,Nanyang Technological University,College of Sciences,Mathematics & Economics,0.7326727422293469,2,0.3354246124155345,-0.5288414996784698
80.2,74.1,3400.0,775.0,2018,Nanyang Technological University,College of Sciences,Physics & Applied Physics,0.5836841522497107,3,-1.4780168975742773,0.5607518095089598
100.0,99.2,3800.0,206.0,2018,Nanyang Technological University,National Institute of Education (NIE),Arts (With Education),0.8380413629060366,2,1.0035646779115923,-1.8812596040653309
100.0,100.0,3800.0,400.0,2018,Nanyang Technological University,National Institute of Education (NIE),Science (With Education),0.8358392510017059,2,1.1738246301829414,-1.6265522388908387
87.0,61.1,3300.0,600.0,2018,Nanyang Technological University,Sports Science and Management,Sport Science and Management,0.5834172250093611,3,-1.6666746101697123,0.14826439711297765
83.7,56.6,3200.0,800.0,2018,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts,0.5356013954023116,3,-2.040892443380813,0.6908610950383038
87.5,60.8,3300.0,600.0,2018,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts (Hons),0.5857152642659039,3,-1.6393518385194126,0.12422895920009734
98.7,97.5,3000.0,300.0,2018,Singapore University of Social Sciences,School of Business,Bachelor of Accountancy,0.7824995456089159,2,0.37610723261347956,-2.1408397324820814
88.2,74.5,3400.0,600.0,2018,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Social Sciences,0.6431684495724294,3,-0.9475997342602129,-0.20452230821763048
100.0,100.0,4050.0,450.0,2018,National University of Singapore,Faculty of Dentistry,Bachelor of Dental Surgery,0.8465691573769192,2,1.3714180513013114,-1.3935926827134388
79.4,69.8,3389.0,370.0,2018,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Biomedical Engineering),0.5731891820788052,3,-2.0139472461561505,0.13961609699968405
89.9,84.1,4000.0,800.0,2018,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Chemical Engineering),0.7118468353474307,2,0.11866447905719012,0.11559508747952926
91.8,89.8,3500.0,600.0,2018,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Civil Engineering),0.7256422112250125,2,0.04184888615840921,-0.7578171071536285
91.0,83.4,3700.0,1146.0,2018,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Electrical Engineering),0.6934172966449236,2,0.22652392223197196,0.3599093846130494
88.9,74.6,3400.0,868.0,2018,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Environmental Engineering),0.6412952291635527,3,-0.698534948860565,0.12860769708216677
91.5,87.8,3895.0,900.0,2018,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Industrial and Systems Engineering),0.7278865540437198,2,0.40274943891294457,-0.006363867402531783
88.6,86.4,3600.0,805.0,2018,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Materials Science and Engineering),0.6918331184247175,2,-0.14517701673634492,-0.11286012409151026
92.8,86.9,3700.0,800.0,2018,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Mechanical Engineering),0.7266450348870974,2,0.27161380600485846,-0.3340060304575268
97.3,92.6,5500.0,1340.0,2018,National University of Singapore,Faculty of Law,Bachelor of Laws #,0.8493460470958571,1,2.417369159690178,1.1681114758480557
81.6,47.2,3100.0,950.0,2018,National University of Singapore,Faculty of Science,Bachelor of Science,0.47995774566519206,3,-2.5590613943811356,1.2114206994366026
87.3,72.8,3400.0,725.0,2018,National University of Singapore,Faculty of Science,Bachelor of Science (Hons),0.6279673610411278,3,-1.0019358051606009,0.073094973702083
